"none
","http://www.ashleymadison.com/A110197","100",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"167","Ashley Madison","AshleyMadison"
"none
","http://www.ashleymadison.com/A110197","100",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"167","Ashley Madison","AshleyMadison"
"Up to 77% off Vegas Hotels","http://www.kqzyfj.com/click-3509648-10689048?sid=77%off",,"Save up to 77% on Vegas hotels when you book at i4Vegas.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1375","i4Vegas","i4Vegas"
"10% off ","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=277726.30&type=3&subid=0&u1=maple10","MAPLE10","Get 10% off all Canadian orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"961","Costume Discounters","CostumeDiscounters"
"15% off","http://www.callpod.com/","CALL345","Save 15% on your order.","1969-12-31","0","22","Accessories","21","Accessories","40","Callpod","Callpod"
"$5 off and Free Shipping Coupon Code","http://www.jdoqocy.com/click-3509648-10726375?sid=5off","FIVEOFF100","Get $5 off and free shipping on purchases over $100 at IceJerseys.com.","1969-12-31","0","122","Sports Apparel","121","SportsApparel","1376","Ice Jerseys","IceJerseys"
"$5 off and Free Shipping Coupon Code","http://www.jdoqocy.com/click-3509648-10726375?sid=5off","FIVEOFF100","Get $5 off and free shipping on purchases over $100 at IceJerseys.com.","1969-12-31","0","127","Fan Shop & Tickets","121","FanShopTickets","1376","Ice Jerseys","IceJerseys"
"Free Shipping Coupon","http://www.anrdoezrs.net/7n65y1A719PTVQZWUYPRQUYZVST?sid=freeshippping",,"Get free shipping on orders over $25 at CengageBrain.","1969-12-31","0",NULL,NULL,NULL,NULL,"1130","CengageBrain","iChapters"
"10% off","http://fave.co/1164QKF","SHARE10","Get 10% off your order.","1969-12-31","0","112","Pets","0","Pets","4","1800PetMeds","1800PetMeds"
"10% off","http://fave.co/1164QKF","SHARE10","Get 10% off your order.","1969-12-31","0","113","Supplies & Medication","112","SuppliesMedication","4","1800PetMeds","1800PetMeds"
"$20 off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.whateverworks.com%2F",,"Get $20 off your purchase when you try Shopping Essentials at Whatever Works.","1969-12-31","0",NULL,NULL,NULL,NULL,"2986","Whatever Works","WhateverWorks"
"$10 off Promotion","http://www.anrdoezrs.net/click-3509648-10387229?sid=10off",,"Buy one WhiteCanyon product and get $10 off each additional item you purchase at WhiteCanyon.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1799","White Canyon","WhiteCanyon"
"MySecurityVault Pro","http://www.tkqlhce.com/click-3509648-10450067?sid=mysecurityvaultpro",,"Get MySecurityVault Pro for only $19.95 at WhiteCanyon.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1799","White Canyon","WhiteCanyon"
"$5 off","http://www.anrdoezrs.net/click-3509648-10896675?sid=cj-save5","CJ-SAVE5","Get $5 off orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"1205","Aqua Supercenter","AquaSuperstore"
"WipeDrive 5","http://www.kqzyfj.com/click-3509648-10386141?sid=wipeDrive5",,"Get WipeDrive 5 for only $39.95 at WhiteCanyon.","1969-12-31","0",NULL,NULL,NULL,NULL,"1799","White Canyon","WhiteCanyon"
"White Canyon MediaWiper","http://www.tkqlhce.com/click-3509648-10419764?sid=mediawiper",,"Get WhiteCanyon MediaWiper for only $39.95.","1969-12-31","0",NULL,NULL,NULL,NULL,"1799","White Canyon","WhiteCanyon"
"20% off Clearance Items","http://www.kqzyfj.com/click-3509648-11399717?sid=clearance",,"Get an extra 20% off clearance items at Express.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2471","Express","Express"
"Free Shipping","http://www.crazyforbargains.com/",,"Get free shipping on purchases over $50 at Crazy for Bargains.","1969-12-31","0",NULL,NULL,NULL,NULL,"3633","Crazy for Bargains","CrazyforBargains"
"Free Shipping","http://www.dpbolvw.net/7m122qgpmgo3794DA8C3548B47BA?sid=freeshipping",,"Get free shipping on all orders of $50 or more at Magix.com.","1969-12-31","0","128","Software","0","computer-Software","1316","Magix","Magix"
"Free Shipping","http://www.dpbolvw.net/7m122qgpmgo3794DA8C3548B47BA?sid=freeshipping",,"Get free shipping on all orders of $50 or more at Magix.com.","1969-12-31","0","135","Photo & Video Editing","128","PhotoVideoEditing","1316","Magix","Magix"
"Free Shipping","http://www.crazyforbargains.com/","FREESP35","Get free shipping on orders over $35 at Crazy for Bargains.","1969-12-31","0",NULL,NULL,NULL,NULL,"3633","Crazy for Bargains","CrazyforBargains"
"$5 off","http://www.crazyforbargains.com/","ALERTS68","Save $5 on purchases at CrazyForBargains.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3633","Crazy for Bargains","CrazyforBargains"
"15% off","http://www.crazyforbargains.com/","WOW15","Take 15% off purchases over $40 at Crazy for Bargains.","1969-12-31","0",NULL,NULL,NULL,NULL,"3633","Crazy for Bargains","CrazyforBargains"
"20% off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.annsbridalbargains.com%2Findex.jsp","BUY20","Get 20% off and free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"15","Anns Bridal Bargains ","AnnsBridalBargains"
"20% off for Military Personnel","http://www.jdoqocy.com/ge108qgpmgo3794DA8C399D7BD4?sid=USMIL","USMIL","All US Military and Government personnel get 20% off all orders at Wickers.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1801","Wickers","Wickers"
"Free Shipping","http://www.jdoqocy.com/ge108qgpmgo3794DA8C399D7BD4?sid=freeshipping",,"Get free shipping on all purchases over $125 at Wickers.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1801","Wickers","Wickers"
"$25 off","http://www.tkqlhce.com/click-3509648-11247617?sid=1302","1302","Get $25 off $100 or $50 off $200.","1969-12-31","0",NULL,NULL,NULL,NULL,"1571","Shop.com","Shop-com"
"Free Shipping","http://fave.co/14EeJTg","BASKETSFS","Get free shipping on orders over $99.","1969-12-31","0",NULL,NULL,NULL,NULL,"458","NBA Store","NBAStore"
"25% off","http://www.sleeptracker.com/","night","Get 25% off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"781","SleepTracker","SleepTracker"
"Free Shipping","http://fave.co/XB9spN","CLUBVISA","Use you Cabelas club Visa Card and get free shipping on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"537","Cabelas","Cabelas"
"Free Shipping","http://www.kqzyfj.com/click-3509648-10421097?sid=freeshipping",,"Get free shipping on orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"2988","Viva Terra","VivaTerra"
"Free Shipping","http://www.kqzyfj.com/click-3491957-10313239?sid=freeshipping",,"Get free shipping on orders over $150 at Pacific Coast Feather Company.","1969-12-31","0",NULL,NULL,NULL,NULL,"1444","Pacific Coast Feather Company","PacificCoastFeatherCompany"
"Free Shipping ","http://www.pjatr.com/t/R0BGQ0NESUBGSERMRUBHSkdHSg?sid=freeshipping",,"Get free shipping on select items at GearXS.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3126","GearXS","GearXS"
"Promotion code","http://www.anrdoezrs.net/g3103hz74z6MQSNWTRVMONTVTNOP?sid=","BD10",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"1271","JibJab","JibJab"
"Please provide promotion code","http://www.anrdoezrs.net/g3103hz74z6MQSNWTRVMONTVTNOP?sid=","BD10",NULL,"2014-12-19","0",NULL,NULL,NULL,NULL,"1271","JibJab","JibJab"
"Free Shipping","http://shop.history.com/",,"Get free shipping on all orders of $75 or more at History Channel Store.","1969-12-31","0",NULL,NULL,NULL,NULL,"707","The History Channel Store","TheHistoryChannelStore"
"15% off Sale Items","http://www.pntrs.com/t/RT9FQ0RHP0VHQ0tEP0VJQ0RE?sid=extra15","extra15","Save an extra 15% on sale items at TheTrendBoutique.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"3211","The Trend Boutique","The-TrendBoutique"
"Free Shipping","http://www.tkqlhce.com/h166kjspjr6AC7GDBF687B7G8GB?sid=fourth","FOURTH","Get free shipping on all orders.","1969-12-31","0",NULL,NULL,NULL,NULL,"1302","Luggage Pros","LuggagePros"
"$5 Free Calls","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=121997.10000016&type=3&subid=0&u1=5free",,"Get $5 in free calls when you sign up at Pingo.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"257","Pingo","Pingo"
"10 % off Friday orders.","http://atbatt.com/","DPDOO90",NULL,"0000-00-00","0",NULL,NULL,NULL,NULL,"2780","AtBatt","AtBatt"
"Up to 65% off Clearance","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=45320.10000345&type=4&subid=0&u1=clearnce",,"Plow &amp; Hearth doesn't currently have any coupons availabel but you can save up to 65% on clearance items.","1969-12-31","0",NULL,NULL,NULL,NULL,"2876","Plow & Hearth","PlowHearth"
"Free Engraving on Mini Gold Glove Awards","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.rawlingsgear.com%2F",,"Get Free Engraving on Mini Gold Glove Awards at Rawlings.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"2149","Rawlings","Rawlings"
"15% off","http://www.jdoqocy.com/dr65js0ys-FJLGPMKOFLJIPMLK?sid=hot","HOT","Save 15% on your order.","1969-12-31","0","87","Fragrances","86","Fragrances","1692","The Perfume Spot","ThePerfumeSpot"
"Free Shipping on Clearance","http://www.anrdoezrs.net/click-3509648-10750219?sid=shippingclearanice",,"Get free shipping on clearance equipment at Katom Restaurant Supply.","1969-12-31","0",NULL,NULL,NULL,NULL,"3634","Katom Restaurant Supply","KatomRestaurantSupply"
"Up to 33% off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fshop.nordstrom.com%2Fc%2Fsale%3Forigin%3Dleftnav",,"Save up to 33% on sale items.","1969-12-31","0",NULL,NULL,NULL,NULL,"2698","Nordstrom","Nordstrom"
"Up to 70% off Clearance","http://www.kqzyfj.com/click-3509648-10703352?sid=clearance",,"Save up to 70% on tees when you shop in the clearance section at TeesForAll.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1668","Tees For All","TeesForAll"
"25% off and Free Shipping","http://www.tkqlhce.com/click-3509648-10596493?sid=25%freeshipping",,"Save up to 25% and get free shipping on language learning software at TellMeMoreStore.com.","1969-12-31","0","65","Software","64","Software","1063","Tell Me More","TellMeMore"
"20% off","http://www.anrdoezrs.net/55108lnwtnvAEGBKHFJACBFKJFIB?sid=homeschool13","HOMESCHOOL13","Get 20% off all homeschool language programs.","1969-12-31","0",NULL,NULL,NULL,NULL,"1063","Tell Me More","TellMeMore"
"15% off Motivational Posters","http://www.jdoqocy.com/click-3509648-10684457?sid=E3JL1","E3JL1","Save 15% on motivational posters.","1969-12-31","0",NULL,NULL,NULL,NULL,"1641","Successories","Successories"
"Free Antenna Ball","http://www.dpbolvw.net/op72p-85-7NRTOXUSWNPOUTQUSR?sid=happyball","HAPPYBALL","Get a free antenna ball with every order.","1969-12-31","0",NULL,NULL,NULL,NULL,"1439","OurDesigns","OurDesigns"
"15% off","http://fave.co/1b4z3SY","WTE4050","Get 15% off and free shipping on orders over $49.","1969-12-31","0",NULL,NULL,NULL,NULL,"3673","Terry's Village","TerrysVillage"
"$5 off","http://www.shareasale.com/r.cfm?b=448502&u=353195&m=9982&urllink=&afftrack=aff5off50","AFF5OFF50","Get $5 off all home testing kits when you spend over $50.","1969-12-31","0",NULL,NULL,NULL,NULL,"787","Test Country","TestCountry"
"15% off","http://www.kqzyfj.com/click-3509648-11028014?sid=save15","SAVE15","Get 15% off orders over $75.","1969-12-31","0",NULL,NULL,NULL,NULL,"1353","MotionWear","MotionWear"
"15% off","http://www.shareasale.com/r.cfm?b=361554&u=353195&m=37881&urllink=&afftrack=aff15pctmarsas","AFF15PCTMARSAS","Save 15% on your order. This offer excludes Magnesium LW100LR, VersaVac, Touch, sale, clearance and reconditioned items.","1969-12-31","0",NULL,NULL,NULL,NULL,"2209","Oreck","Oreck"
"15% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=45320.10000345&type=4&subid=0&u1=phsca","PHSCA","Save 15% on purchases over $75.","1969-12-31","0",NULL,NULL,NULL,NULL,"2876","Plow & Hearth","PlowHearth"
"13% off","http://santasuits.com/","LUCKY13","Save 13% on purchases over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"2980","SantaSuits.com","SantaSuits-com"
"15% off","http://fave.co/13gRboT","shopbarg","Save 15% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"329","Amy Adele","AmyAdele"
"Up to 45% off Ecko Jeans","http://www.drjays.com/",,"Save up to 45% on Ecko Jeans at Dr. Jays.","1969-12-31","0",NULL,NULL,NULL,NULL,"564","Dr. Jays","Dr-Jays"
"Free Intensive Retexturing Gift","http://www.kqzyfj.com/click-3509648-10399054?sid=intensive","INTENSIVE","Get a free 6 piece intensive retexturing set when you spend over $120.","1969-12-31","0",NULL,NULL,NULL,NULL,"3947","Murad Skin Care","MuradSkinCare"
"10% off Royal","http://www.anrdoezrs.net/click-3509648-10723413?sid=royal","CJROYAL10","Save 10% on Royal items over $30.","1969-12-31","0",NULL,NULL,NULL,NULL,"2966","GoVacuum","GoVacuum"
"Free Shipping Coupon Code","http://www.anrdoezrs.net/click-3509648-10429332?sid=freeshipping","FREEBIE","Get free shipping on all orders at Inkgrabber.com.","1969-12-31","0","49","Ink & Toner","45","Ink-Toner","1137","InkGrabber","InkGrabber"
"Free Shipping on Ice-O-Matic Items","http://www.anrdoezrs.net/click-3509648-10750219?sid=iceomatic",,"Get free shipping on Ice-O-Matic Ice Makers at Katom Restaurant Supply.","1969-12-31","0",NULL,NULL,NULL,NULL,"3634","Katom Restaurant Supply","KatomRestaurantSupply"
"Free Shipping","http://www.kqzyfj.com/t579mu2-u1HLNIROMQHJINQKMIJ?sid=freeshipping",,"Get free shipping on all orders over $30 at Ties.com.","1969-12-31","0","37","Men","0","Men","1802","Ties.com","Ties-com"
"Free Shipping","http://www.kqzyfj.com/t579mu2-u1HLNIROMQHJINQKMIJ?sid=freeshipping",,"Get free shipping on all orders over $30 at Ties.com.","1969-12-31","0","38","Accessories","37","men-Accessories","1802","Ties.com","Ties-com"
"Free Shipping","http://www.kqzyfj.com/t579mu2-u1HLNIROMQHJINQKMIJ?sid=freeshipping",,"Get free shipping on all orders over $30 at Ties.com.","1969-12-31","0","40","Business & Formal","37","Business-Formal","1802","Ties.com","Ties-com"
"10% off","http://www.jdoqocy.com/click-3509648-10677466?sid=DEALCTC","DEALCTC","Save 10% on all orders at Ties.com.","1969-12-31","0","37","Men","0","Men","1802","Ties.com","Ties-com"
"10% off","http://www.jdoqocy.com/click-3509648-10677466?sid=DEALCTC","DEALCTC","Save 10% on all orders at Ties.com.","1969-12-31","0","38","Accessories","37","men-Accessories","1802","Ties.com","Ties-com"
"10% off","http://www.jdoqocy.com/click-3509648-10677466?sid=DEALCTC","DEALCTC","Save 10% on all orders at Ties.com.","1969-12-31","0","40","Business & Formal","37","Business-Formal","1802","Ties.com","Ties-com"
"10% off","http://www.jdoqocy.com/click-3509648-10677466?sid=ACTIVE5","ACTIVE5","Get 10% off orders at Ties.com.","1969-12-31","0","37","Men","0","Men","1802","Ties.com","Ties-com"
"10% off","http://www.jdoqocy.com/click-3509648-10677466?sid=ACTIVE5","ACTIVE5","Get 10% off orders at Ties.com.","1969-12-31","0","38","Accessories","37","men-Accessories","1802","Ties.com","Ties-com"
"10% off","http://www.jdoqocy.com/click-3509648-10677466?sid=ACTIVE5","ACTIVE5","Get 10% off orders at Ties.com.","1969-12-31","0","40","Business & Formal","37","Business-Formal","1802","Ties.com","Ties-com"
"$10 off Promo Code","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=172597.10000021&type=3&subid=0&u1=LS10","LS10","Get $10 off any purchase at DollarDays.com.","2010-02-28","0",NULL,NULL,NULL,NULL,"70","Dollar Days","DollarDays"
"10% Off ","http://www.kqzyfj.com/1l77mu2-u1HLNIROMQHJIKPPINO?sid=10offflowers60","10OffFlowers60","Save 10% on all orders over $60 at Flowers Fast.","1969-12-31","0","76","Flowers & Gifts","0","Flowers-Gifts","1059","Flowers Fast","FlowersFast"
"10% Off ","http://www.kqzyfj.com/1l77mu2-u1HLNIROMQHJIKPPINO?sid=10offflowers60","10OffFlowers60","Save 10% on all orders over $60 at Flowers Fast.","1969-12-31","0","77","Flowers","76","Flowers","1059","Flowers Fast","FlowersFast"
"Free Shipping Coupon","http://www.jdoqocy.com/click-3509648-10479177?sid=freeshipping",,"Get free shipping on your purchase of brand name electronics at Factory Outlet Store.","1969-12-31","0","1","Electronics","0","Electronics","1045","Factory Outlet Store","FactoryOutletStore"
"10% off TrufFulls","http://clickserve.cc-dt.com/link/tplclick?lid=41000000030506754&pubid=21000000000227104&mid=trufulls",,"Save 10% on month month of TrufFulls from FullBar.com.","1969-12-31","0","96","Diet & Weight Loss","91","DietWeightLoss","3635","FullBar","FullBar"
"10% off BeFullCombos","http://clickserve.cc-dt.com/link/tplclick?lid=41000000030506838&pubid=21000000000227104&mid=befullcombos",,"Save 10% on a month of BeFullCombos from FullBar.","1969-12-31","0",NULL,NULL,NULL,NULL,"3635","FullBar","FullBar"
"$5 off","http://www.tkqlhce.com/4d81nmvsmu9DFAJGEI9BAGFCFIJ?sid=CONHOL5","CONHOL5","Get a $5 discount on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"945","Conair","Conair"
"10% off","http://www.tkqlhce.com/4d81nmvsmu9DFAJGEI9BAGFCFIJ?sid=cwel7","CWEL7","Save 10% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"945","Conair","Conair"
"$25 off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=179244.10000003&type=3&subid=0&u1=rmn25","RMN25","Get a $25 discount on purchases over $125 and get free shipping.","1969-12-31","0",NULL,NULL,NULL,NULL,"2138","The Limited","TheLimited"
"15% off Citrine Jewelry","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=163739&type=3&subid=0&u1=citrines","CITRINES","Get 15% off Citrine Jewelry when you spend over $100.","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","424","diViene","diViene"
"Free Shipping","http://willowridge.blair.com/",,"Get free shipping on all orders at WillowRidge.com.","1969-12-31","0","26","Women","0","Women","220","Willow Ridge","WillowRidge"
"Free Shipping","http://willowridge.blair.com/",,"Get free shipping on all orders at WillowRidge.com.","1969-12-31","0","27","Clothing","26","Clothing","220","Willow Ridge","WillowRidge"
"Free Shipping","http://willowridge.blair.com/",,"Get free shipping on all orders at WillowRidge.com.","1969-12-31","0","35","Shoes","26","Shoes","220","Willow Ridge","WillowRidge"
"Free Shipping","http://willowridge.blair.com/",,"Get free shipping on all orders at WillowRidge.com.","1969-12-31","0","148","Handbags & Accessories","26","HandbagsAccessories","220","Willow Ridge","WillowRidge"
"15% off","http://willowridge.blair.com/",,"Save 15% on purchases over $60 at WillowRidge.com.","1969-12-31","0","26","Women","0","Women","220","Willow Ridge","WillowRidge"
"15% off","http://willowridge.blair.com/",,"Save 15% on purchases over $60 at WillowRidge.com.","1969-12-31","0","27","Clothing","26","Clothing","220","Willow Ridge","WillowRidge"
"15% off","http://willowridge.blair.com/",,"Save 15% on purchases over $60 at WillowRidge.com.","1969-12-31","0","35","Shoes","26","Shoes","220","Willow Ridge","WillowRidge"
"15% off","http://willowridge.blair.com/",,"Save 15% on purchases over $60 at WillowRidge.com.","1969-12-31","0","148","Handbags & Accessories","26","HandbagsAccessories","220","Willow Ridge","WillowRidge"
"10% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=165441&type=3&subid=0&u1=mwml10","MWML10","Save 10% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"364","Mr. Watch","MrWatch"
"10% off","http://redirect.viglink.com/?key=2629ea091f62c185fac384857620742c&u=http%3A%2F%2Fwww.charlotterusse.com%2F","NAUGHTY10","Get 10% off your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"2641","Charlotte Russe","CharlotteRusse"
"5% off","http://www.seanjohn.com/","sjeb511","Get 5% off your purchases with this discount code.","1969-12-31","0",NULL,NULL,NULL,NULL,"480","Sean John","SeanJohn"
"15% off","http://www.seanjohn.com/","SJVIP","Save 15% on your first order.","1969-12-31","0",NULL,NULL,NULL,NULL,"480","Sean John","SeanJohn"
"5% off","http://www.jdoqocy.com/7o70y1A719PTVQZWUYPRQVYRQVQ?sid=5%off",,"Save 5% on your purchase when you register at Winebasket.com.","1969-12-31","0",NULL,NULL,NULL,NULL,"1808","Winebasket.com","Winebasket-com"
"7% off","http://www.jdoqocy.com/7o70y1A719PTVQZWUYPRQVYRQVQ?sid=7%off","gift4u2","Get 7% off orders at WineBasket.com.","1969-12-31","0","84","Wine & Beer","81","WineBeer","1808","Winebasket.com","Winebasket-com"
"Summer Sale up to 40% off","http://www.anrdoezrs.net/click-3509648-10498171?sid=summersale",,"Save up to 40% during the summer markdowns sale.","1969-12-31","0",NULL,NULL,NULL,NULL,"159","Altrec","Altrec"
"20% off MLB Ornaments","http://www.preciousmoments.com/","PMMLB","Save 20% on the purchase of MLB Ornaments.","1969-12-31","0",NULL,NULL,NULL,NULL,"660","Precious Moments","PreciousMoments"
"10% off","http://www.dpbolvw.net/1j108ox52x4KOQLURPTKMLORRRMM?sid=INSURE10","INSURE10","Save 10% on orders over $100.","1969-12-31","0",NULL,NULL,NULL,NULL,"1149","IslandSurf","IslandSurf"
"Free Shipping","http://www.kqzyfj.com/click-3509648-10754057?sid=freeship40",,"Spend over $40 and get free shipping on your order.","1969-12-31","0","86","Beauty","0","Beauty","736","Yves Rocher","YvesRocher"
"Free Shipping","http://www.kqzyfj.com/click-3509648-10754057?sid=freeship40",,"Spend over $40 and get free shipping on your order.","1969-12-31","0","89","Make Up","86","makeup","736","Yves Rocher","YvesRocher"
"Free Shipping","http://www.kqzyfj.com/click-3509648-10754057?sid=freeship40",,"Spend over $40 and get free shipping on your order.","1969-12-31","0","90","Skin Care","86","SkinCare","736","Yves Rocher","YvesRocher"
"$5 off","http://www.kqzyfj.com/click-3509648-6944964?sid=4974455297","4974455297","Get free shipping and $5 off when you are a new customer and make your first purchase with this code.","1969-12-31","0",NULL,NULL,NULL,NULL,"8","Adagio Teas","Adagio-Teas"
"Up to 15% off print textbooks","http://www.dpbolvw.net/click-3509648-10434987?sid=15off",,"Save up to 15% on print textbooks at iChapters.","1969-12-31","0","19","Textbooks","15","Textbooks","1130","CengageBrain","iChapters"
"10% off","http://www.dpbolvw.net/click-3509648-10657356?Sid=gusa10","GUSA10","Save 10% on all items at Glasses USA.","1969-12-31","0","92","Contact Lenses & Eyecare","91","ContactLensesEyecare","1084","Glasses USA","GlassesUSA"
"15% off","http://www.jdoqocy.com/click-3509648-10657235?sid=2gusa15","2gusa15","Save 15% when you buy two pairs of glasses (minumum spend $150) at Glasses USA.","1969-12-31","0","92","Contact Lenses & Eyecare","91","ContactLensesEyecare","1084","Glasses USA","GlassesUSA"
"5% off ","http://www.jdoqocy.com/click-3509648-10657224?sid=gusa5","gusa5","Save 5% on any order when you shop online at Glasses USA.","1969-12-31","0","92","Contact Lenses & Eyecare","91","ContactLensesEyecare","1084","Glasses USA","GlassesUSA"
"50% off","http://www.tkqlhce.com/a1107zw41w3JNPKTQOSJLKNSTTOM?sid=surprise50","SURPRISE50","Get 50% off your entire order.","1969-12-31","0",NULL,NULL,NULL,NULL,"2462","Snapfish","Snapfish"
"15% off Eyeglasses","http://www.tkqlhce.com/click-3509648-10675761?sid=usmil","USMil","Save 15% on any eyeglass order at Glasses USA.","1969-12-31","0","92","Contact Lenses & Eyecare","91","ContactLensesEyecare","1084","Glasses USA","GlassesUSA"
"15% off","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=210813.10000016&type=3&subid=0&u1=LINK2012","LINK2012","Save 15% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"554","Dancing Deer Baking","DancingDeerBaking"
"10% off","http://www.pjatr.com/t/RjtGPztBQz9HQDtARD8?sid=poets","poets","Save 10% on your order.","1969-12-31","0",NULL,NULL,NULL,NULL,"2121","Big Girls Bras","BigGirlsBras"
"5% off and free shipping ","http://www.dpbolvw.net/click-3509648-10381818?sid=jb5star","jb5star","Save 5% on all items and free shipping on order over $75 at JewelBasket.","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","1157","JewelBasket","JewelBasket"
"5% off and free shipping ","http://www.dpbolvw.net/click-3509648-10381818?sid=jb5star","jb5star","Save 5% on all items and free shipping on order over $75 at JewelBasket.","1969-12-31","0","110","Fine Jewelry","108","FineJewelry","1157","JewelBasket","JewelBasket"
"$50 off oders over $500 ","http://www.tkqlhce.com/click-3509648-10382498?Sid=savecj50","savecj50","Save $50 on all purchases over $500 at JewelBasket.","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","1157","JewelBasket","JewelBasket"
"$50 off oders over $500 ","http://www.tkqlhce.com/click-3509648-10382498?Sid=savecj50","savecj50","Save $50 on all purchases over $500 at JewelBasket.","1969-12-31","0","110","Fine Jewelry","108","FineJewelry","1157","JewelBasket","JewelBasket"
"20% off Anti-Aging","http://click.linksynergy.com/fs-bin/click?id=SvZ/j5gKyvE&offerid=162746&type=3&subid=0&u1=agewell","agewell","Save 20% on anti aging formulas.","1969-12-31","0","90","Skin Care","86","SkinCare","26","Beautorium","Beautorium"
"$25 off  orders $250+","http://www.dpbolvw.net/click-3509648-10382498?sid=savecj25","savecj25","Save $25 on all purchases over $250 at JewelBasket.","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","1157","JewelBasket","JewelBasket"
"$25 off  orders $250+","http://www.dpbolvw.net/click-3509648-10382498?sid=savecj25","savecj25","Save $25 on all purchases over $250 at JewelBasket.","1969-12-31","0","110","Fine Jewelry","108","FineJewelry","1157","JewelBasket","JewelBasket"
"$10 off orders $100+","http://www.dpbolvw.net/click-3509648-10382498?sid=savecj10","savecj10","Take $10 off all orders over $100 at Jewel Basket.","1969-12-31","0","109","Fashion Jewelry","108","FashionJewelry","1157","JewelBasket","JewelBasket"
"$10 off orders $100+","http://www.dpbolvw.net/click-3509648-10382498?sid=savecj10","savecj10","Take $10 off all orders over $100 at Jewel Basket.","1969-12-31","0","110","Fine Jewelry","108","FineJewelry","1157","JewelBasket","JewelBasket"
"25% off RV Covers","http://www.dpbolvw.net/click-3509648-11438193?sid=25offrvcovers","RV25","Get 25% off RV Covers","1969-12-31","0",NULL,NULL,NULL,NULL,"1026","Empire Covers","EmpireCovers"
"25% off","http://www.tkqlhce.com/click-3509648-11428337?sid=25%off",,"Save 25% on your order over $75. No code is needed, must click this coupon to receive discount.","1969-12-31","0",NULL,NULL,NULL,NULL,"467","Personal Creations","PersonalCreations"
"7% off first order","http://www.tkqlhce.com/click-3509648-10523316?Sid=7off",,"New customers will save 7% on their first order on brands including Prada, Fendi, Tod's, Balenciaga &amp; Marc Jacobs at eDesignerShop.com.&nbsp;","1969-12-31","0","29","Designer","26","Designer","1312","eDesignerShop","eDesignerShop"
"7% off first order","http://www.tkqlhce.com/click-3509648-10523316?Sid=7off",,"New customers will save 7% on their first order on brands including Prada, Fendi, Tod's, Balenciaga &amp; Marc Jacobs at eDesignerShop.com.&nbsp;","1969-12-31","0","148","Handbags & Accessories","26","HandbagsAccessories","1312","eDesignerShop","eDesignerShop"
